1145,3668,4813,2523
7950,3731,11681,4219
6450,4157,10607,2293
2322,8064,10386,5742
7023,643,7666,6380
243,6655,6898,6412
49,9136,9185,9087
7854,3006,10860,4848
7603,1833,9436,5770
3882,6852,10734,2970
2937,4604,7541,1667
86,4249,4335,4163
9278,5968,15246,3310
2476,220,2696,2256
3515,4249,7764,734
2379,2543,4922,164
5437,7623,13060,2186
4954,116,5070,4838
3711,2170,5881,1541
1734,3278,5012,1544
9581,316,9897,9265
4916,6352,11268,1436
633,1229,1862,596
4360,1275,5635,3085
2414,3858,6272,1444
8155,9032,17187,877
6519,7819,14338,1300
8695,2090,10785,6605
5542,2134,7676,3408
2422,9109,11531,6687
4610,8268,12878,3658
4812,7722,12534,2910
4687,9443,14130,4756
5351,6564,11915,1213
6841,3089,9930,3752
7248,8866,16114,1618
1688,1239,2927,449
4193,9958,14151,5765
7492,6045,13537,1447
5927,1807,7734,4120
3298,4280,7578,982
1091,4432,5523,3341
6047,520,6567,5527
8526,2859,11385,5667
7413,8398,15811,985
964,3797,4761,2833
9549,5533,15082,4016
1546,671,2217,875
7074,487,7561,6587
6503,4615,11118,1888
8463,3056,11519,5407
8153,4397,12550,3756
8495,2141,10636,6354
4420,7551,11971,3131
5471,1312,6783,4159
7710,6811,14521,899
186,1173,1359,987
2629,4516,7145,1887
7278,7553,14831,275
9067,7187,16254,1880
5261,7525,12786,2264
6719,4770,11489,1949
6428,3178,9606,3250
3378,4687,8065,1309
2364,4286,6650,1922
4034,5010,9044,976
9308,73,9381,9235
6253,5259,11512,994
3042,625,3667,2417
6962,9368,16330,2406
6674,1123,7797,5551
2402,959,3361,1443
804,5440,6244,4636
2692,3636,6328,944
7655,3534,11189,4121
9019,7566,16585,1453
8057,3653,11710,4404
6489,8027,14516,1538
8661,3455,12116,5206
1480,3970,5450,2490
128,5154,5282,5026
4219,4305,8524,86
6193,5797,11990,396
1229,2766,3995,1537
2317,5954,8271,3637
774,6125,6899,5351
3945,6607,10552,2662
1489,2529,4018,1040
921,2580,3501,1659
1986,9379,11365,7393
8685,7342,16027,1343
9840,8217,18057,1623
6618,1358,7976,5260
8853,2422,11275,6431
1760,7637,9397,5877
9701,4694,14395,5007
3843,9912,13755,6069
2744,1875,4619,869
4702,9651,14353,4949
105,281,386,176
6191,479,6670,5712
8409,3334,11743,5075
1839,9555,11394,7716
1498,6238,7736,4740
3782,1743,5525,2039
8252,9587,17839,1335
6904,2422,9326,4482
6935,5321,12256,1614
8887,4794,13681,4093
913,1121,2034,208
6726,2723,9449,4003
8941,5452,14393,3489
5647,1982,7629,3665
124,9822,9946,9698
3902,6798,10700,2896
4915,5498,10413,583
1603,5942,7545,4339
2120,1248,3368,872
3330,655,3985,2675
4947,7513,12460,2566
3006,2344,5350,662
3928,4857,8785,929
1387,4280,5667,2893
9234,5259,14493,3975
3302,2381,5683,921
8644,5246,13890,3398
5798,9388,15186,3590
3688,4990,8678,1302
8826,5742,14568,3084
2021,7838,9859,5817
8925,1255,10180,7670
5185,450,5635,4735
8282,7559,15841,723
4405,4647,9052,242
7837,4823,12660,3014
865,2329,3194,1464
2061,595,2656,1466
8259,7700,15959,559
5336,3769,9105,1567
3715,5510,9225,1795
1365,76,1441,1289
2500,1765,4265,735
54,468,522,414
6502,3075,9577,3427
8524,8918,17442,394
2154,5764,7918,3610
4764,9714,14478,4950
476,7202,7678,6726
7191,1414,8605,5777
9601,4361,13962,5240
7652,5010,12662,2642
2786,443,3229,2343
9061,426,9487,8635
1452,6796,8248,5344
3491,16,3507,3475
5898,2238,8136,3660
1889,2896,4785,1007
3180,4036,7216,856
120,1545,1665,1425
1768,3488,5256,1720
2030,2019,4049,11
8809,2791,11600,6018
3441,3062,6503,379
4846,3822,8668,1024
7706,5390,13096,2316
1376,800,2176,576
6530,1924,8454,4606
7774,8055,15829,281
659,4094,4753,3435
7357,4516,11873,2841
6163,9454,15617,3291
7900,380,8280,7520
5380,7505,12885,2125
3325,9534,12859,6209
5601,6044,11645,443
4340,9509,13849,5169
2540,9831,12371,7291
9910,8979,18889,931
6529,4371,10900,2158
792,7050,7842,6258
195,583,778,388
126,6744,6870,6618
5638,7854,13492,2216
915,7145,8060,6230
5313,1053,6366,4260
9455,3174,12629,6281
7134,1082,8216,6052
728,362,1090,366
257,1167,1424,910
2014,2136,4150,122
5825,9346,15171,3521
4450,2679,7129,1771
6140,4257,10397,1883
5999,4448,10447,1551
5752,8928,14680,3176
2397,9339,11736,6942
98,8872,8970,8774
2677,7582,10259,4905
6811,7542,14353,731
4247,1394,5641,2853
9189,9533,18722,344
2780,4936,7716,2156
72,189,261,117
7908,1663,9571,6245
3593,1899,5492,1694
6008,5106,11114,902
2237,6505,8742,4268
2683,3312,5995,629
7338,6268,13606,1070
6489,3608,10097,2881
6615,3333,9948,3282
8011,3666,11677,4345
4716,4379,9095,337
4911,893,5804,4018
4167,5743,9910,1576
7350,4182,11532,3168
3582,1610,5192,1972
5480,9291,14771,3811
6485,2453,8938,4032
4584,9891,14475,5307
2996,1156,4152,1840
9557,7761,17318,1796
7010,7605,14615,595
6486,8248,14734,1762
9074,7301,16375,1773
6449,3672,10121,2777
4702,276,4978,4426
7356,667,8023,6689
9538,4102,13640,5436
3572,3584,7156,12
5385,2655,8040,2730
1633,3701,5334,2068
4157,9458,13615,5301
6439,8160,14599,1721
2560,5583,8143,3023
5894,3712,9606,2182
3547,3391,6938,156
4619,6865,11484,2246
9548,5347,14895,4201
9535,373,9908,9162
2795,2668,5463,127
4717,364,5081,4353
8696,559,9255,8137
1583,8501,10084,6918
1996,7606,9602,5610
4055,9345,13400,5290
4691,1712,6403,2979
3616,6625,10241,3009
924,9183,10107,8259
7059,9050,16109,1991
5977,3682,9659,2295
7623,4480,12103,3143
2007,4557,6564,2550
3499,4688,8187,1189
2810,8267,11077,5457
1749,9478,11227,7729
7934,2473,10407,5461
3172,6366,9538,3194
9896,5108,15004,4788
2702,6644,9346,3942
8792,3002,11794,5790
5063,332,5395,4731
7094,7208,14302,114
3520,8761,12281,5241
5397,5906,11303,509
5097,9948,15045,4851
6763,9004,15767,2241
881,685,1566,196
6338,6608,12946,270
6678,720,7398,5958
165,3066,3231,2901
8921,2053,10974,6868
9471,1488,10959,7983
6626,8472,15098,1846
7107,1952,9059,5155
7849,5777,13626,2072
6461,6036,12497,425
4239,8804,13043,4565
3824,2053,5877,1771
893,915,1808,22
7871,5728,13599,2143
5472,2395,7867,3077
7409,4505,11914,2904
5336,840,6176,4496
9195,4186,13381,5009
4426,7637,12063,3211
202,6813,7015,6611
2276,9688,11964,7412
7012,9877,16889,2865
4714,6318,11032,1604
2270,4335,6605,2065
2024,6726,8750,4702
8984,2970,11954,6014
799,4190,4989,3391
9562,6155,15717,3407
2908,4131,7039,1223
712,1018,1730,306
9427,8825,18252,602
8490,4267,12757,4223
7989,7207,15196,782
1549,6532,8081,4983
9508,1111,10619,8397
9824,5380,15204,4444
1256,7199,8455,5943
462,6829,7291,6367
6159,3356,9515,2803
3557,9239,12796,5682
9548,7817,17365,1731
6070,682,6752,5388
9516,5376,14892,4140
671,6051,6722,5380
6783,5974,12757,809
1697,4888,6585,3191
1120,3109,4229,1989
8503,4546,13049,3957
1103,4057,5160,2954
6480,8122,14602,1642
7847,4678,12525,3169
2938,3162,6100,224
3977,9926,13903,5949
1135,5826,6961,4691
911,1022,1933,111
2166,378,2544,1788
9329,1938,11267,7391
5259,1620,6879,3639
868,3183,4051,2315
4765,3752,8517,1013
3675,6201,9876,2526
6534,345,6879,6189
9309,4690,13999,4619
1155,5337,6492,4182
3032,4682,7714,1650
5964,314,6278,5650
9227,9814,19041,587
6507,5976,12483,531
5819,1862,7681,3957
3131,4325,7456,1194
9785,6153,15938,3632
5494,9045,14539,3551
3321,1559,4880,1762
3177,7933,11110,4756
5112,318,5430,4794
5309,153,5462,5156
7517,9319,16836,1802
4280,1433,5713,2847
3131,3402,6533,271
4432,6518,10950,2086
9298,4968,14266,4330
1764,7802,9566,6038
4093,5727,9820,1634
533,6361,6894,5828
3793,4956,8749,1163
9387,2597,11984,6790
5717,1774,7491,3943
5905,6315,12220,410
245,7710,7955,7465
7478,3993,11471,3485
5808,9304,15112,3496
9576,2178,11754,7398
5636,1987,7623,3649
7840,2734,10574,5106
2716,7051,9767,4335
5607,6163,11770,556
6143,1756,7899,4387
6849,5626,12475,1223
3790,8888,12678,5098
9282,6034,15316,3248
3883,1292,5175,2591
3053,5780,8833,2727
6967,924,7891,6043
3270,8114,11384,4844
2866,4345,7211,1479
334,421,755,87
655,3681,4336,3026
670,2885,3555,2215
5367,1707,7074,3660
4694,1003,5697,3691
7712,1756,9468,5956
8346,6600,14946,1746
9735,1501,11236,8234
9474,7897,17371,1577
8129,5142,13271,2987
9511,6664,16175,2847
4053,1531,5584,2522
4120,7110,11230,2990
3514,3377,6891,137
3910,7940,11850,4030
6873,6710,13583,163
9270,1982,11252,7288
2836,2312,5148,524
6163,2033,8196,4130
365,2833,3198,2468
4280,5516,9796,1236
7833,1874,9707,5959
4223,3368,7591,855
9313,6963,16276,2350
2354,9808,12162,7454
5657,1263,6920,4394
4170,728,4898,3442
7407,8136,15543,729
8573,980,9553,7593
716,2708,3424,1992
8870,1577,10447,7293
1732,3584,5316,1852
8025,8517,16542,492
3089,1892,4981,1197
3003,909,3912,2094
2442,2544,4986,102
1486,9783,11269,8297
3663,7848,11511,4185
2746,6159,8905,3413
1545,5742,7287,4197
3861,8869,12730,5008
7650,3569,11219,4081
5038,9449,14487,4411
4840,472,5312,4368
3102,7455,10557,4353
2381,7655,10036,5274
3973,9003,12976,5030
4437,8802,13239,4365
1254,4245,5499,2991
9048,2406,11454,6642
4348,188,4536,4160
2485,4990,7475,2505
4681,7797,12478,3116
9312,3409,12721,5903
1879,7157,9036,5278
8849,5875,14724,2974
2524,3501,6025,977
5302,1519,6821,3783
4263,5044,9307,781
8484,5091,13575,3393
8478,9747,18225,1269
5302,8936,14238,3634
2795,1392,4187,1403
1203,6903,8106,5700
8568,498,9066,8070
8750,7008,15758,1742
8184,3850,12034,4334
9175,3456,12631,5719
4962,8489,13451,3527
3879,3345,7224,534
9064,4462,13526,4602
3965,5160,9125,1195
174,6397,6571,6223
7563,529,8092,7034
2068,2391,4459,323
8638,1829,10467,6809
1760,8366,10126,6606
4944,7745,12689,2801
7337,1459,8796,5878
2625,3142,5767,517
4839,5374,10213,535
6942,7131,14073,189
7743,3782,11525,3961
1357,8083,9440,6726
9023,2823,11846,6200
4692,9750,14442,5058
3994,9538,13532,5544
5473,427,5900,5046
3819,1265,5084,2554
6525,6265,12790,260
4957,7500,12457,2543
8461,8709,17170,248
6563,4898,11461,1665
2574,3701,6275,1127
902,8410,9312,7508
172,6418,6590,6246
905,9702,10607,8797
5392,3867,9259,1525
5879,1931,7810,3948
8537,8237,16774,300
149,4442,4591,4293
4734,360,5094,4374
9568,9326,18894,242
8858,4552,13410,4306
4524,8557,13081,4033
1676,6847,8523,5171
4450,3395,7845,1055
2984,4907,7891,1923
6400,7856,14256,1456
1207,136,1343,1071
6359,386,6745,5973
5981,3237,9218,2744
4510,7564,12074,3054
6013,748,6761,5265
8265,104,8369,8161
4344,5828,10172,1484
5914,3953,9867,1961
1962,2130,4092,168
3594,844,4438,2750
6842,4722,11564,2120
5631,5759,11390,128
6942,7592,14534,650
10,2336,2346,2326
2760,1790,4550,970
5386,3871,9257,1515
834,7337,8171,6503
8366,4999,13365,3367
5579,3031,8610,2548
3521,6894,10415,3373
4976,5228,10204,252
9908,387,10295,9521
4203,2467,6670,1736
7487,6277,13764,1210
9038,5370,14408,3668
7445,6826,14271,619
5818,3288,9106,2530
2366,5626,7992,3260
5269,2432,7701,2837
1512,7526,9038,6014
4378,9697,14075,5319
4963,7009,11972,2046
1540,2469,4009,929
9338,7532,16870,1806
272,1729,2001,1457
1919,6109,8028,4190
2085,9237,11322,7152
6441,4672,11113,1769
4452,1438,5890,3014
2009,6873,8882,4864
1715,9206,10921,7491
4194,3968,8162,226
681,6053,6734,5372
5300,9409,14709,4109
6985,16,7001,6969
5052,7422,12474,2370
6282,5280,11562,1002
2127,9056,11183,6929
2667,3433,6100,766
8174,5822,13996,2352
4400,3047,7447,1353
2639,6147,8786,3508
3351,4697,8048,1346
4513,2094,6607,2419
7725,5578,13303,2147
9938,6615,16553,3323
5357,277,5634,5080
9338,633,9971,8705
2899,9063,11962,6164
1116,9226,10342,8110
3817,5025,8842,1208
4309,7903,12212,3594
1502,6245,7747,4743
8275,1801,10076,6474
2058,4223,6281,2165
4479,5577,10056,1098
6674,3958,10632,2716
7263,4180,11443,3083
2258,5591,7849,3333
2233,4307,6540,2074
1061,5142,6203,4081
3701,6458,10159,2757
5029,4643,9672,386
2805,2014,4819,791
3901,7912,11813,4011
4842,8476,13318,3634
1465,4449,5914,2984
6372,256,6628,6116
3610,9517,13127,5907
9814,6237,16051,3577
9031,8316,17347,715
5154,6899,12053,1745
1139,6212,7351,5073
1836,6979,8815,5143
9204,9909,19113,705
6937,3800,10737,3137
9246,7500,16746,1746
117,8281,8398,8164
9615,88,9703,9527
3896,9793,13689,5897
2886,3516,6402,630
7071,9734,16805,2663
5566,8976,14542,3410
9220,5880,15100,3340
178,1318,1496,1140
7622,9241,16863,1619
7797,3723,11520,4074
1588,268,1856,1320
3130,759,3889,2371
3319,9503,12822,6184
400,3870,4270,3470
5510,4296,9806,1214
6478,1229,7707,5249
2873,5230,8103,2357
2149,8966,11115,6817
4160,7930,12090,3770
5223,3441,8664,1782
7799,9055,16854,1256
8961,4870,13831,4091
7995,2558,10553,5437
4475,8179,12654,3704
1353,3973,5326,2620
2555,1519,4074,1036
594,9721,10315,9127
6601,6009,12610,592
6703,8121,14824,1418
628,836,1464,208
4755,3887,8642,868
7916,2630,10546,5286
4255,7167,11422,2912
5774,7575,13349,1801
7694,564,8258,7130
7665,9646,17311,1981
3250,6084,9334,2834
1928,9491,11419,7563
1368,4197,5565,2829
253,9298,9551,9045
771,1993,2764,1222
2076,1120,3196,956
4401,695,5096,3706
4496,8187,12683,3691
3856,1427,5283,2429
2754,4900,7654,2146
4356,4852,9208,496
8121,2609,10730,5512
5257,2897,8154,2360
8198,5270,13468,2928
4995,8839,13834,3844
5078,133,5211,4945
4457,7102,11559,2645
905,8952,9857,8047
6561,5069,11630,1492
725,8053,8778,7328
6719,5930,12649,789
8488,4170,12658,4318
1236,5236,6472,4000
5775,8198,13973,2423
8318,3709,12027,4609
8486,3525,12011,4961
4090,8481,12571,4391
2654,4944,7598,2290
9389,1089,10478,8300
9130,4204,13334,4926
2098,6424,8522,4326
8277,3158,11435,5119
2464,2497,4961,33
7995,4327,12322,3668
4934,6736,11670,1802
8340,3840,12180,4500
8238,1123,9361,7115
5128,5813,10941,685
7424,4544,11968,2880
2049,5370,7419,3321
5000,8564,13564,3564
5452,5934,11386,482
787,31,818,756
3767,5210,8977,1443
789,5787,6576,4998
3015,1225,4240,1790
2650,2825,5475,175
7667,2872,10539,4795
7560,258,7818,7302
6078,696,6774,5382
7445,6870,14315,575
1864,7040,8904,5176
3037,3835,6872,798
2159,1462,3621,697
307,2851,3158,2544
7093,6736,13829,357
1189,8025,9214,6836
4256,7142,11398,2886
4823,6298,11121,1475
9679,3329,13008,6350
2453,3722,6175,1269
2127,1479,3606,648
2249,172,2421,2077
2770,8213,10983,5443
9309,7413,16722,1896
9434,5130,14564,4304
2062,3785,5847,1723
4786,1759,6545,3027
6709,6632,13341,77
7537,26,7563,7511
9873,9105,18978,768
1980,413,2393,1567
2751,5716,8467,2965
8435,1599,10034,6836
4075,5427,9502,1352
4331,6803,11134,2472
7143,853,7996,6290
7661,9585,17246,1924
6036,3780,9816,2256
1251,5723,6974,4472
6049,4739,10788,1310
6282,8379,14661,2097
8737,9987,18724,1250
5577,302,5879,5275
1260,6287,7547,5027
6402,2696,9098,3706
5656,4696,10352,960
9864,5645,15509,4219
3343,446,3789,2897
242,7099,7341,6857
5345,2479,7824,2866
6650,3125,9775,3525
2629,3075,5704,446
6400,4985,11385,1415
8719,5573,14292,3146
1653,6518,8171,4865
6814,7498,14312,684
3547,8054,11601,4507
893,6826,7719,5933
2425,4588,7013,2163
1000,2560,3560,1560
1991,7511,9502,5520
6881,2134,9015,4747
8140,4806,12946,3334
3879,9428,13307,5549
894,7753,8647,6859
745,8326,9071,7581
6143,1466,7609,4677
8943,1255,10198,7688
5764,5644,11408,120
2668,8123,10791,5455
1350,7800,9150,6450
8717,7264,15981,1453
4800,2287,7087,2513
1241,2163,3404,922
9991,5154,15145,4837
1917,2241,4158,324
1503,5210,6713,3707
7165,1526,8691,5639
8808,6599,15407,2209
1872,3600,5472,1728
1833,2996,4829,1163
2817,3615,6432,798
5799,701,6500,5098
7499,4430,11929,3069
441,4839,5280,4398
442,889,1331,447
5796,1727,7523,4069
7409,4295,11704,3114
2140,3034,5174,894
262,3227,3489,2965
2625,1696,4321,929
8905,2042,10947,6863
3018,8857,11875,5839
8586,3645,12231,4941
1195,6915,8110,5720
9237,2264,11501,6973
3943,5137,9080,1194
3253,4450,7703,1197
9794,2424,12218,7370
1714,1910,3624,196
139,1819,1958,1680
9438,9167,18605,271
4389,2093,6482,2296
2851,4388,7239,1537
4291,6299,10590,2008
9756,7088,16844,2668
1813,8898,10711,7085
1559,6200,7759,4641
9156,304,9460,8852
4086,1218,5304,2868
2864,4877,7741,2013
8867,518,9385,8349
6267,8212,14479,1945
7363,7466,14829,103
8162,5532,13694,2630
895,8969,9864,8074
9916,4920,14836,4996
4121,1972,6093,2149
334,7060,7394,6726
49,4805,4854,4756
4786,8422,13208,3636
1175,320,1495,855
9464,6894,16358,2570
170,206,376,36
2897,6581,9478,3684
3431,7750,11181,4319
22,8810,8832,8788
8940,8044,16984,896
3288,74,3362,3214
6776,8103,14879,1327
3071,5979,9050,2908
5297,9728,15025,4431
814,4049,4863,3235
2236,9176,11412,6940
5842,1367,7209,4475
9334,440,9774,8894
7080,4843,11923,2237
9944,302,10246,9642
6760,7528,14288,768
8144,8642,16786,498
6291,205,6496,6086
1545,3528,5073,1983
6012,6170,12182,158
4551,3128,7679,1423
1107,310,1417,797
4164,1552,5716,2612
8094,6547,14641,1547
6123,6179,12302,56
5845,4981,10826,864
3128,8962,12090,5834
7285,5722,13007,1563
8821,2836,11657,5985
1363,3755,5118,2392
248,9871,10119,9623
8419,9262,17681,843
3902,5432,9334,1530
7316,7004,14320,312
9707,2758,12465,6949
2606,8200,10806,5594
3443,8647,12090,5204
3020,8186,11206,5166
4201,1743,5944,2458
4908,6904,11812,1996
1808,3343,5151,1535
4276,6400,10676,2124
8797,9226,18023,429
7230,7300,14530,70
8713,6695,15408,2018
8735,240,8975,8495
304,2416,2720,2112
4382,9520,13902,5138
1366,9405,10771,8039
8181,7558,15739,623
657,6917,7574,6260
9429,3804,13233,5625
627,1592,2219,965
6329,2726,9055,3603
3411,2415,5826,996
1148,9950,11098,8802
7084,9109,16193,2025
7050,1997,9047,5053
342,9610,9952,9268
9075,9097,18172,22
7324,242,7566,7082
2837,7095,9932,4258
8116,9896,18012,1780
1245,9052,10297,7807
9683,3082,12765,6601
7582,5163,12745,2419
5979,7100,13079,1121
786,2081,2867,1295
2012,9102,11114,7090
3569,7116,10685,3547
9645,9456,19101,189
8122,3907,12029,4215
1246,54,1300,1192
3053,4766,7819,1713
6006,2067,8073,3939
1318,1707,3025,389
3434,7739,11173,4305
1721,8179,9900,6458
7788,2049,9837,5739
3299,9763,13062,6464
4654,9031,13685,4377
9443,6306,15749,3137
6780,7306,14086,526
4792,5679,10471,887
504,9234,9738,8730
1379,1613,2992,234
3114,4767,7881,1653
4451,2106,6557,2345
2776,2556,5332,220
6501,5612,12113,889
818,6962,7780,6144
395,4303,4698,3908
9540,4780,14320,4760
8607,5700,14307,2907
3276,3506,6782,230
16,8337,8353,8321
8732,446,9178,8286
5886,6859,12745,973
3956,9855,13811,5899
497,8030,8527,7533
5337,4493,9830,844
5617,9116,14733,3499
1559,3590,5149,2031
5796,164,5960,5632
9724,4836,14560,4888
3346,2258,5604,1088
2558,3879,6437,1321
2979,5426,8405,2447
1382,2920,4302,1538
5106,2582,7688,2524
4646,992,5638,3654
7029,7077,14106,48
3094,7629,10723,4535
2041,463,2504,1578
2745,2697,5442,48
8490,9532,18022,1042
6983,6412,13395,571
7999,7266,15265,733
5090,318,5408,4772
532,7114,7646,6582
5930,244,6174,5686
3684,9779,13463,6095
8943,1302,10245,7641
5088,3519,8607,1569
3604,6677,10281,3073
8875,5901,14776,2974
2732,8215,10947,5483
528,6639,7167,6111
4350,4772,9122,422
7040,7498,14538,458
7197,3653,10850,3544
9241,3757,12998,5484
322,1238,1560,916
7082,2271,9353,4811
7743,1750,9493,5993
6250,8973,15223,2723
8159,7747,15906,412
6095,8961,15056,2866
6402,2569,8971,3833
5235,6394,11629,1159
9020,9980,19000,960
7355,9357,16712,2002
4358,2826,7184,1532
5759,281,6040,5478
8979,516,9495,8463
7613,7257,14870,356
8586,9619,18205,1033
8158,9326,17484,1168
2644,5183,7827,2539
1031,4739,5770,3708
3725,9662,13387,5937
1590,6081,7671,4491
4183,4635,8818,452
6624,9887,16511,3263
327,9207,9534,8880
6778,2364,9142,4414
9589,6859,16448,2730
2218,9126,11344,6908
250,1367,1617,1117
9409,7576,16985,1833
8251,4886,13137,3365
1003,6148,7151,5145
7193,4465,11658,2728
658,1855,2513,1197
7651,1839,9490,5812
709,7633,8342,6924
2644,5178,7822,2534
8048,1848,9896,6200
3189,8604,11793,5415
2594,7971,10565,5377
19,9885,9904,9866
7538,884,8422,6654
9588,9228,18816,360
4356,615,4971,3741
7523,6461,13984,1062
656,9676,10332,9020
2945,1664,4609,1281
9946,3601,13547,6345
3598,9305,12903,5707
8021,2990,11011,5031
9822,1287,11109,8535
5858,9155,15013,3297
6251,8850,15101,2599
9051,5114,14165,3937
3192,7474,10666,4282
3351,3805,7156,454
1404,5264,6668,3860
5415,9254,14669,3839
7051,676,7727,6375
2419,4010,6429,1591
1377,9255,10632,7878
7904,9019,16923,1115
1848,7684,9532,5836
3575,8018,11593,4443
5824,9470,15294,3646
5868,8361,14229,2493
5057,5457,10514,400
5240,7508,12748,2268
5115,9585,14700,4470
2824,9348,12172,6524
5142,9978,15120,4836
183,7252,7435,7069
3079,5398,8477,2319
7633,6087,13720,1546
2832,5656,8488,2824
5717,1391,7108,4326
269,964,1233,695
1059,3093,4152,2034
9845,7891,17736,1954
2882,8614,11496,5732
7344,2334,9678,5010
2944,8490,11434,5546
5082,8509,13591,3427
195,5728,5923,5533
4931,5585,10516,654
9586,7758,17344,1828
7948,4186,12134,3762
7704,4958,12662,2746
9582,424,10006,9158
4922,7403,12325,2481
7869,881,8750,6988
8472,2860,11332,5612
9899,9125,19024,774
4271,4011,8282,260
9001,8206,17207,795
6316,7862,14178,1546
2826,739,3565,2087
349,9045,9394,8696
7086,6477,13563,609
7677,2469,10146,5208
9384,1471,10855,7913
1565,9533,11098,7968
3546,6442,9988,2896
4686,5658,10344,972
3875,6783,10658,2908
6903,1716,8619,5187
430,4727,5157,4297
5244,6802,12046,1558
2046,5602,7648,3556
8520,9418,17938,898
931,5447,6378,4516
1066,4441,5507,3375
6712,6226,12938,486
4919,4387,9306,532
2850,2067,4917,783
8577,8811,17388,234
1719,9019,10738,7300
5203,3228,8431,1975
8779,6442,15221,2337
1058,9915,10973,8857
6762,9669,16431,2907
4771,1365,6136,3406
9864,8518,18382,1346
5413,5871,11284,458
733,2012,2745,1279
1894,8735,10629,6841
9891,2293,12184,7598
5921,6557,12478,636
9411,1372,10783,8039
4265,2434,6699,1831
4875,5699,10574,824
4495,1566,6061,2929
1844,3534,5378,1690
1754,7728,9482,5974
9410,894,10304,8516
3863,8646,12509,4783
5633,4095,9728,1538
6474,407,6881,6067
8818,7328,16146,1490
5847,9079,14926,3232
9578,8318,17896,1260
4998,3,5001,4995
1643,2776,4419,1133
380,6368,6748,5988
800,9699,10499,8899
7305,9578,16883,2273
9578,6562,16140,3016
9481,5566,15047,3915
2567,2471,5038,96
4107,7550,11657,3443
6495,7932,14427,1437
6518,1980,8498,4538
813,3208,4021,2395
277,811,1088,534
3718,5684,9402,1966
7951,9948,17899,1997
2044,5999,8043,3955
3754,7752,11506,3998
1574,5592,7166,4018
2445,4748,7193,2303
6727,3425,10152,3302
1321,7079,8400,5758
350,3082,3432,2732
4858,8055,12913,3197
2585,9675,12260,7090
315,3736,4051,3421
6108,2337,8445,3771
1541,9690,11231,8149
4456,6644,11100,2188
9540,9,9549,9531
9972,3187,13159,6785
7548,1834,9382,5714
8699,2837,11536,5862
2008,3185,5193,1177
6736,5526,12262,1210
3922,1074,4996,2848
7131,4686,11817,2445
7646,5905,13551,1741
3014,9211,12225,6197
3636,4584,8220,948
5509,3724,9233,1785
8729,561,9290,8168
8730,3514,12244,5216
2961,3962,6923,1001
206,3700,3906,3494
9094,9758,18852,664
4536,6632,11168,2096
8596,1270,9866,7326
4179,7648,11827,3469
3668,8587,12255,4919
7738,6442,14180,1296
3332,7263,10595,3931
5343,4227,9570,1116
1789,188,1977,1601
4025,8334,12359,4309
7665,9647,17312,1982
4822,7754,12576,2932
7751,8499,16250,748
5159,2617,7776,2542
337,337,674,0
5697,2009,7706,3688
9450,6170,15620,3280
912,8526,9438,7614
4456,2228,6684,2228
8640,777,9417,7863
5164,7623,12787,2459
6632,4184,10816,2448
1821,3747,5568,1926
3968,6505,10473,2537
1234,1110,2344,124
4769,8582,13351,3813
4658,9395,14053,4737
8561,7367,15928,1194
3011,7444,10455,4433
9360,9379,18739,19
3617,3143,6760,474
953,2454,3407,1501
2705,8944,11649,6239
7985,5148,13133,2837
5488,6414,11902,926
7606,8042,15648,436
3700,858,4558,2842
3981,3848,7829,133
9565,7522,17087,2043
5352,2545,7897,2807
7467,7602,15069,135
3683,5643,9326,1960
1517,2270,3787,753
6210,7041,13251,831
5068,940,6008,4128
2993,3692,6685,699
4431,5845,10276,1414
3529,7039,10568,3510
4038,7032,11070,2994
6705,2307,9012,4398
8245,9041,17286,796
3104,4598,7702,1494
4988,7757,12745,2769
1768,3923,5691,2155
6991,836,7827,6155
4252,5386,9638,1134
1701,3837,5538,2136
3328,9695,13023,6367
2452,414,2866,2038
2799,1893,4692,906
5703,1097,6800,4606
8861,792,9653,8069
7186,878,8064,6308
49,7841,7890,7792
7034,7482,14516,448
9988,8150,18138,1838
4487,2503,6990,1984
4596,8966,13562,4370
3823,5660,9483,1837
6451,1022,7473,5429
873,2940,3813,2067
6601,1120,7721,5481
78,4052,4130,3974
6488,5735,12223,753
1337,702,2039,635
8982,760,9742,8222
6944,6402,13346,542
4436,7875,12311,3439
6173,8077,14250,1904
8337,1161,9498,7176
4647,8140,12787,3493
2722,59,2781,2663
4595,2597,7192,1998
5879,8343,14222,2464
6578,5408,11986,1170
1207,4563,5770,3356
1913,5448,7361,3535
2153,5271,7424,3118
4855,2168,7023,2687
1257,3700,4957,2443
5957,2441,8398,3516
6079,9881,15960,3802
8887,3631,12518,5256
4860,9743,14603,4883
3892,3792,7684,100
9592,6836,16428,2756
1680,8505,10185,6825
5230,6212,11442,982
3598,3986,7584,388
3836,8285,12121,4449
5428,8213,13641,2785
699,3542,4241,2843
1598,7726,9324,6128
6633,7433,14066,800
5707,5721,11428,14
3451,3010,6461,441
2666,9545,12211,6879
4197,7710,11907,3513
5478,208,5686,5270
4044,3379,7423,665
2683,2674,5357,9
3724,2555,6279,1169
690,3684,4374,2994
4754,4378,9132,376
4510,1735,6245,2775
8213,5159,13372,3054
7039,6993,14032,46
1183,5642,6825,4459
8868,4689,13557,4179
5632,4489,10121,1143
8014,3715,11729,4299
1528,6078,7606,4550
9661,270,9931,9391
